n,n_valuable,n_false_stops,stop_rate,valuable_run_recall,valuable_false_stop_rate,endpoint_observation_rate,mean_true_outcome,mean_observed_outcome,endpoint_selection_bias,simple_regret_batch,mae,rmse,spearman,seed,stop_quantile,learner,round
9,2,0,0.1111111111111111,1.0,0.0,0.8888888888888888,0.6558392615230022,0.6544758640797113,-0.001363397443290948,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.35,oracle_all_endpoints,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6509788461637517,-0.004860415359250525,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.35,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.35,static_initial,2
9,2,0,0.1111111111111111,1.0,0.0,0.8888888888888888,0.6558392615230022,0.6544758640797113,-0.001363397443290948,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.4,oracle_all_endpoints,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6509788461637517,-0.004860415359250525,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.4,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.4,static_initial,2
9,2,0,0.1111111111111111,1.0,0.0,0.8888888888888888,0.6558392615230022,0.6544758640797113,-0.001363397443290948,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.45,oracle_all_endpoints,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6509788461637517,-0.004860415359250525,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.45,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.45,static_initial,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6490535132566057,-0.006785748266396552,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.5,oracle_all_endpoints,2
9,2,0,0.4444444444444444,1.0,0.0,0.5555555555555556,0.6558392615230022,0.6474595675343076,-0.008379693988694648,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.5,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.5,static_initial,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6490535132566057,-0.006785748266396552,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.55,oracle_all_endpoints,2
9,2,0,0.4444444444444444,1.0,0.0,0.5555555555555556,0.6558392615230022,0.6474595675343076,-0.008379693988694648,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.55,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.55,static_initial,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6490535132566057,-0.006785748266396552,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.6,oracle_all_endpoints,2
9,2,0,0.4444444444444444,1.0,0.0,0.5555555555555556,0.6558392615230022,0.6474595675343076,-0.008379693988694648,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.6,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.6,static_initial,2
12,2,0,0.0,1.0,0.0,1.0,0.6564752935153074,0.6564752935153074,0.0,0.0,0.07783904477842273,0.12295479311104977,0.10489510489510491,0,0.1,oracle_all_endpoints,3
12,2,0,0.0,1.0,0.0,1.0,0.6564752935153074,0.6564752935153074,0.0,0.0,0.0848393171096663,0.12584899726550103,0.06293706293706294,0,0.1,completed_only,3
12,2,0,0.16666666666666666,1.0,0.0,0.8333333333333334,0.6564752935153074,0.678836753910334,0.022361460395026622,0.0,0.08330224362267598,0.12519238812621278,0.27272727272727276,0,0.1,static_initial,3
