n,n_valuable,n_false_stops,stop_rate,valuable_run_recall,valuable_false_stop_rate,endpoint_observation_rate,mean_true_outcome,mean_observed_outcome,endpoint_selection_bias,simple_regret_batch,mae,rmse,spearman,seed,stop_quantile,learner
44,9,0,0.0,1.0,0.0,1.0,0.6834812840570303,0.6834812840570303,0.0,0.0,0.05001749012057713,0.09424291135358628,,11,0.3,static_initial
44,9,0,0.29545454545454547,1.0,0.0,0.7045454545454546,0.6834812840570303,0.6939691766384448,0.01048789258141447,0.0,0.06590055412711998,0.09578136998537473,0.39661769037568106,11,0.35,completed_only
44,9,1,0.29545454545454547,0.8888888888888888,0.1111111111111111,0.7045454545454546,0.6834812840570303,0.6933110543572878,0.009829770300257445,0.0,0.06356075885717098,0.09578678795620932,0.361448216484892,11,0.35,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6834812840570303,0.6834812840570303,0.0,0.0,0.05001749012057713,0.09424291135358628,,11,0.35,static_initial
44,9,0,0.29545454545454547,1.0,0.0,0.7045454545454546,0.6834812840570303,0.6939691766384448,0.01048789258141447,0.0,0.06590055412711998,0.09578136998537473,0.39661769037568106,11,0.4,completed_only
44,9,1,0.29545454545454547,0.8888888888888888,0.1111111111111111,0.7045454545454546,0.6834812840570303,0.6933110543572878,0.009829770300257445,0.0,0.06356075885717098,0.09578678795620932,0.361448216484892,11,0.4,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6834812840570303,0.6834812840570303,0.0,0.0,0.05001749012057713,0.09424291135358628,,11,0.4,static_initial
44,9,1,0.3181818181818182,0.8888888888888888,0.1111111111111111,0.6818181818181818,0.6834812840570303,0.6939333007349541,0.010452016677923726,0.0,0.06590055412711998,0.09578136998537473,0.39661769037568106,11,0.45,completed_only
44,9,1,0.3181818181818182,0.8888888888888888,0.1111111111111111,0.6818181818181818,0.6834812840570303,0.6937152991791683,0.010234015122137952,0.0,0.06356075885717098,0.09578678795620932,0.361448216484892,11,0.45,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6834812840570303,0.6834812840570303,0.0,0.0,0.05001749012057713,0.09424291135358628,,11,0.45,static_initial
44,9,1,0.3409090909090909,0.8888888888888888,0.1111111111111111,0.6590909090909091,0.6834812840570303,0.6924844894638064,0.009003205406776016,0.0,0.0681250914721503,0.09924933628777652,0.36657413170784103,11,0.5,completed_only
44,9,1,0.3409090909090909,0.8888888888888888,0.1111111111111111,0.6590909090909091,0.6834812840570303,0.6940945785894539,0.010613294532423545,0.0,0.06356075885717098,0.09578678795620932,0.361448216484892,11,0.5,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6834812840570303,0.6834812840570303,0.0,0.0,0.05001749012057713,0.09424291135358628,,11,0.5,static_initial
44,9,1,0.3409090909090909,0.8888888888888888,0.1111111111111111,0.6590909090909091,0.6834812840570303,0.6924844894638064,0.009003205406776016,0.0,0.0681250914721503,0.09924933628777652,0.36657413170784103,11,0.55,completed_only
44,9,1,0.3409090909090909,0.8888888888888888,0.1111111111111111,0.6590909090909091,0.6834812840570303,0.6940945785894539,0.010613294532423545,0.0,0.06356075885717098,0.09578678795620932,0.361448216484892,11,0.55,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6834812840570303,0.6834812840570303,0.0,0.0,0.05001749012057713,0.09424291135358628,,11,0.55,static_initial
44,9,9,1.0,0.0,1.0,0.0,0.6834812840570303,,,,0.05001749012057713,0.09424291135358628,,11,0.6,completed_only
44,9,1,0.6136363636363636,0.8888888888888888,0.1111111111111111,0.38636363636363635,0.6834812840570303,0.7347974772191274,0.05131619316209701,0.0,0.06356075885717098,0.09578678795620932,0.361448216484892,11,0.6,oracle_all_endpoints
44,9,9,1.0,0.0,1.0,0.0,0.6834812840570303,,,,0.05001749012057713,0.09424291135358628,,11,0.6,static_initial
43,7,0,0.046511627906976744,1.0,0.0,0.9534883720930233,0.6698755649353895,0.6722697467612478,0.002394181825858377,0.0,0.04038729737969935,0.06682192480220955,0.310112700413609,12,0.1,completed_only
43,7,0,0.046511627906976744,1.0,0.0,0.9534883720930233,0.6698755649353895,0.6722697467612478,0.002394181825858377,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.1,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.1,static_initial
43,7,0,0.13953488372093023,1.0,0.0,0.8604651162790697,0.6698755649353895,0.6726865594379771,0.0028109945025875938,0.0,0.04028286615942854,0.06744663355188524,0.3357971142189998,12,0.15,completed_only
43,7,0,0.13953488372093023,1.0,0.0,0.8604651162790697,0.6698755649353895,0.6726865594379771,0.0028109945025875938,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.15,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.15,static_initial
43,7,0,0.23255813953488372,1.0,0.0,0.7674418604651163,0.6698755649353895,0.6736640731744226,0.003788508239033095,0.0,0.041290103314454187,0.06650095098837928,0.2994741858196602,12,0.2,completed_only
43,7,0,0.23255813953488372,1.0,0.0,0.7674418604651163,0.6698755649353895,0.6736640731744226,0.003788508239033095,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.2,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.2,static_initial
43,7,0,0.2558139534883721,1.0,0.0,0.7441860465116279,0.6698755649353895,0.6738423277203502,0.003966762784960776,0.0,0.041551648815517477,0.06554978201822893,0.3216630876870392,12,0.25,completed_only
43,7,0,0.2558139534883721,1.0,0.0,0.7441860465116279,0.6698755649353895,0.6738423277203502,0.003966762784960776,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.25,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.25,static_initial
43,7,0,0.2558139534883721,1.0,0.0,0.7441860465116279,0.6698755649353895,0.6738423277203502,0.003966762784960776,0.0,0.041551648815517477,0.06554978201822893,0.3216630876870392,12,0.3,completed_only
43,7,0,0.2558139534883721,1.0,0.0,0.7441860465116279,0.6698755649353895,0.6738423277203502,0.003966762784960776,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.3,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.3,static_initial
43,7,0,0.2558139534883721,1.0,0.0,0.7441860465116279,0.6698755649353895,0.6738423277203502,0.003966762784960776,0.0,0.041551648815517477,0.06554978201822893,0.3216630876870392,12,0.35,completed_only
43,7,0,0.2558139534883721,1.0,0.0,0.7441860465116279,0.6698755649353895,0.6738423277203502,0.003966762784960776,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.35,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.35,static_initial
43,7,0,0.2558139534883721,1.0,0.0,0.7441860465116279,0.6698755649353895,0.6738423277203502,0.003966762784960776,0.0,0.041551648815517477,0.06554978201822893,0.3216630876870392,12,0.4,completed_only
43,7,0,0.27906976744186046,1.0,0.0,0.7209302325581395,0.6698755649353895,0.6778414325903873,0.007965867654997849,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.4,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.4,static_initial
43,7,0,0.2558139534883721,1.0,0.0,0.7441860465116279,0.6698755649353895,0.6738423277203502,0.003966762784960776,0.0,0.041551648815517477,0.06554978201822893,0.3216630876870392,12,0.45,completed_only
43,7,0,0.3023255813953488,1.0,0.0,0.6976744186046512,0.6698755649353895,0.677551125361308,0.007675560425918548,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.45,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.45,static_initial
43,7,0,0.2558139534883721,1.0,0.0,0.7441860465116279,0.6698755649353895,0.6738423277203502,0.003966762784960776,0.0,0.041551648815517477,0.06554978201822893,0.3216630876870392,12,0.5,completed_only
43,7,0,0.3023255813953488,1.0,0.0,0.6976744186046512,0.6698755649353895,0.677551125361308,0.007675560425918548,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.5,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.5,static_initial
43,7,0,0.32558139534883723,1.0,0.0,0.6744186046511628,0.6698755649353895,0.6778782718878564,0.008002706952466965,0.0,0.03946541092942759,0.06312693724970064,0.31588789405032414,12,0.55,completed_only
43,7,0,0.32558139534883723,1.0,0.0,0.6744186046511628,0.6698755649353895,0.6776932049995151,0.007817640064125664,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.55,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.55,static_initial
43,7,0,0.32558139534883723,1.0,0.0,0.6744186046511628,0.6698755649353895,0.6778782718878564,0.008002706952466965,0.0,0.03946541092942759,0.06312693724970064,0.31588789405032414,12,0.6,completed_only
43,7,0,0.32558139534883723,1.0,0.0,0.6744186046511628,0.6698755649353895,0.6776932049995151,0.007817640064125664,0.0,0.03971857205557148,0.0671769549179994,0.28731588342657577,12,0.6,oracle_all_endpoints
43,7,0,0.0,1.0,0.0,1.0,0.6698755649353895,0.6698755649353895,0.0,0.0,0.045305277293320345,0.06814635645745952,,12,0.6,static_initial
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.1,completed_only
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.1,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.1,static_initial
43,11,0,0.023255813953488372,1.0,0.0,0.9767441860465116,0.6865133485679046,0.6866735644373436,0.00016021586943903987,0.0,0.04831912035044958,0.07803375462611056,0.3954034296353433,13,0.15,completed_only
43,11,0,0.023255813953488372,1.0,0.0,0.9767441860465116,0.6865133485679046,0.6866735644373436,0.00016021586943903987,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.15,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.15,static_initial
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6873970738908805,0.0008837253229758701,0.0,0.051191177403896816,0.08293190756138216,0.2580303703000818,13,0.2,completed_only
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6923170330692723,0.005803684501367701,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.2,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.2,static_initial
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6873970738908805,0.0008837253229758701,0.0,0.051191177403896816,0.08293190756138216,0.2580303703000818,13,0.25,completed_only
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6923170330692723,0.005803684501367701,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.25,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.25,static_initial
43,11,1,0.16279069767441862,0.9090909090909091,0.09090909090909091,0.8372093023255814,0.6865133485679046,0.686587802976927,7.445440902242861e-05,0.0,0.05155380190371601,0.08385429300207671,0.1571280346821464,13,0.3,completed_only
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6923170330692723,0.005803684501367701,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.3,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.3,static_initial
43,11,1,0.16279069767441862,0.9090909090909091,0.09090909090909091,0.8372093023255814,0.6865133485679046,0.686587802976927,7.445440902242861e-05,0.0,0.05155380190371601,0.08385429300207671,0.1571280346821464,13,0.35,completed_only
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6923170330692723,0.005803684501367701,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.35,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.35,static_initial
43,11,1,0.16279069767441862,0.9090909090909091,0.09090909090909091,0.8372093023255814,0.6865133485679046,0.686587802976927,7.445440902242861e-05,0.0,0.05155380190371601,0.08385429300207671,0.1571280346821464,13,0.4,completed_only
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6923170330692723,0.005803684501367701,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.4,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.4,static_initial
43,11,1,0.16279069767441862,0.9090909090909091,0.09090909090909091,0.8372093023255814,0.6865133485679046,0.686587802976927,7.445440902242861e-05,0.0,0.05155380190371601,0.08385429300207671,0.1571280346821464,13,0.45,completed_only
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6923170330692723,0.005803684501367701,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.45,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.45,static_initial
43,11,1,0.16279069767441862,0.9090909090909091,0.09090909090909091,0.8372093023255814,0.6865133485679046,0.686587802976927,7.445440902242861e-05,0.0,0.05155380190371601,0.08385429300207671,0.1571280346821464,13,0.5,completed_only
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6923170330692723,0.005803684501367701,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.5,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.5,static_initial
43,11,1,0.16279069767441862,0.9090909090909091,0.09090909090909091,0.8372093023255814,0.6865133485679046,0.686587802976927,7.445440902242861e-05,0.0,0.05155380190371601,0.08385429300207671,0.1571280346821464,13,0.55,completed_only
43,11,0,0.11627906976744186,1.0,0.0,0.8837209302325582,0.6865133485679046,0.6923170330692723,0.005803684501367701,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.55,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.55,static_initial
43,11,1,0.18604651162790697,0.9090909090909091,0.09090909090909091,0.813953488372093,0.6865133485679046,0.6867422056419573,0.00022885707405273514,0.0,0.05155380190371601,0.08385429300207671,0.1571280346821464,13,0.6,completed_only
43,11,0,0.13953488372093023,1.0,0.0,0.8604651162790697,0.6865133485679046,0.6928261700298829,0.006312821461978313,0.0,0.04837061204595956,0.07842196125345674,0.3561974016392177,13,0.6,oracle_all_endpoints
43,11,0,0.0,1.0,0.0,1.0,0.6865133485679046,0.6865133485679046,0.0,0.0,0.04291943204757789,0.08364539832133973,,13,0.6,static_initial
43,3,1,0.06976744186046512,0.6666666666666667,0.3333333333333333,0.9302325581395349,0.669093494508094,0.6672923109769666,-0.0018011835311273483,0.0,0.05120137407886391,0.07704971930667694,-0.146626879437092,14,0.1,completed_only
43,3,1,0.046511627906976744,0.6666666666666667,0.3333333333333333,0.9534883720930233,0.669093494508094,0.6675596827785488,-0.0015338117295451426,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.1,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.1,static_initial
43,3,1,0.13953488372093023,0.6666666666666667,0.3333333333333333,0.8604651162790697,0.669093494508094,0.6724941022245728,0.003400607716478876,0.0,0.051594925428438174,0.07748966583273564,-0.15248578734309567,14,0.15,completed_only
43,3,1,0.11627906976744186,0.6666666666666667,0.3333333333333333,0.8837209302325582,0.669093494508094,0.666217578739581,-0.002875915768512982,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.15,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.15,static_initial
43,3,1,0.18604651162790697,0.6666666666666667,0.3333333333333333,0.813953488372093,0.669093494508094,0.6719181552642737,0.002824660756179709,0.0,0.05390677915512003,0.07990038300856724,-0.17977596364211276,14,0.2,completed_only
43,3,1,0.20930232558139536,0.6666666666666667,0.3333333333333333,0.7906976744186046,0.669093494508094,0.6718722490800852,0.002778754571991282,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.2,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.2,static_initial
43,3,1,0.20930232558139536,0.6666666666666667,0.3333333333333333,0.7906976744186046,0.669093494508094,0.6738019881560993,0.004708493648005296,0.0,0.05377608903684025,0.08005297939807735,-0.17145014714410756,14,0.25,completed_only
43,3,1,0.2558139534883721,0.6666666666666667,0.3333333333333333,0.7441860465116279,0.669093494508094,0.6743887143279759,0.005295219819881902,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.25,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.25,static_initial
43,3,1,0.20930232558139536,0.6666666666666667,0.3333333333333333,0.7906976744186046,0.669093494508094,0.6738019881560993,0.004708493648005296,0.0,0.05377608903684025,0.08005297939807735,-0.17145014714410756,14,0.3,completed_only
43,3,1,0.2558139534883721,0.6666666666666667,0.3333333333333333,0.7441860465116279,0.669093494508094,0.6743887143279759,0.005295219819881902,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.3,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.3,static_initial
43,3,1,0.20930232558139536,0.6666666666666667,0.3333333333333333,0.7906976744186046,0.669093494508094,0.6738019881560993,0.004708493648005296,0.0,0.05377608903684025,0.08005297939807735,-0.17145014714410756,14,0.35,completed_only
43,3,1,0.2558139534883721,0.6666666666666667,0.3333333333333333,0.7441860465116279,0.669093494508094,0.6743887143279759,0.005295219819881902,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.35,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.35,static_initial
43,3,1,0.20930232558139536,0.6666666666666667,0.3333333333333333,0.7906976744186046,0.669093494508094,0.6738019881560993,0.004708493648005296,0.0,0.05377608903684025,0.08005297939807735,-0.17145014714410756,14,0.4,completed_only
43,3,1,0.2558139534883721,0.6666666666666667,0.3333333333333333,0.7441860465116279,0.669093494508094,0.6743887143279759,0.005295219819881902,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.4,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.4,static_initial
43,3,1,0.23255813953488372,0.6666666666666667,0.3333333333333333,0.7674418604651163,0.669093494508094,0.6739161392589984,0.004822644750904437,0.0,0.05384616300458766,0.0800834082199001,-0.17145014714410756,14,0.45,completed_only
43,3,1,0.2558139534883721,0.6666666666666667,0.3333333333333333,0.7441860465116279,0.669093494508094,0.6743887143279759,0.005295219819881902,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.45,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.45,static_initial
43,3,1,0.23255813953488372,0.6666666666666667,0.3333333333333333,0.7674418604651163,0.669093494508094,0.6739161392589984,0.004822644750904437,0.0,0.05384616300458766,0.0800834082199001,-0.17145014714410756,14,0.5,completed_only
43,3,1,0.2558139534883721,0.6666666666666667,0.3333333333333333,0.7441860465116279,0.669093494508094,0.6743887143279759,0.005295219819881902,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.5,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.5,static_initial
43,3,1,0.23255813953488372,0.6666666666666667,0.3333333333333333,0.7674418604651163,0.669093494508094,0.6739161392589984,0.004822644750904437,0.0,0.05384616300458766,0.0800834082199001,-0.17145014714410756,14,0.55,completed_only
43,3,1,0.2558139534883721,0.6666666666666667,0.3333333333333333,0.7441860465116279,0.669093494508094,0.6743887143279759,0.005295219819881902,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.55,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.55,static_initial
43,3,1,0.23255813953488372,0.6666666666666667,0.3333333333333333,0.7674418604651163,0.669093494508094,0.6739161392589984,0.004822644750904437,0.0,0.05384616300458766,0.0800834082199001,-0.17145014714410756,14,0.6,completed_only
43,3,1,0.2558139534883721,0.6666666666666667,0.3333333333333333,0.7441860465116279,0.669093494508094,0.6743887143279759,0.005295219819881902,0.0,0.05302037811477054,0.08025292377173128,-0.17792578219811161,14,0.6,oracle_all_endpoints
43,3,0,0.0,1.0,0.0,1.0,0.669093494508094,0.669093494508094,0.0,0.0,0.04805936337083898,0.07718784549169526,,14,0.6,static_initial
44,9,0,0.0,1.0,0.0,1.0,0.6868816446535694,0.6868816446535694,0.0,0.0,0.06313350703916659,0.11000886075033936,0.33398092874903346,15,0.1,completed_only
44,9,0,0.0,1.0,0.0,1.0,0.6868816446535694,0.6868816446535694,0.0,0.0,0.06313350703916659,0.11000886075033936,0.33398092874903346,15,0.1,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6868816446535694,0.6868816446535694,0.0,0.0,0.061599447984359595,0.10884804302765795,,15,0.1,static_initial
44,9,1,0.20454545454545456,0.8888888888888888,0.1111111111111111,0.7954545454545454,0.6868816446535694,0.689071678153293,0.002190033499723576,0.010924089113984126,0.06559062665530908,0.11326136996430558,0.27506399551594146,15,0.15,completed_only
44,9,1,0.18181818181818182,0.8888888888888888,0.1111111111111111,0.8181818181818182,0.6868816446535694,0.688686091402946,0.0018044467493766314,0.010924089113984126,0.06313350703916659,0.11000886075033936,0.33398092874903346,15,0.15,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6868816446535694,0.6868816446535694,0.0,0.0,0.061599447984359595,0.10884804302765795,,15,0.15,static_initial
44,9,2,0.2727272727272727,0.7777777777777778,0.2222222222222222,0.7272727272727273,0.6868816446535694,0.6894516146796477,0.002569970026078283,0.010924089113984126,0.06689421380819875,0.11271278045555057,0.2299180081228734,15,0.2,completed_only
44,9,1,0.22727272727272727,0.8888888888888888,0.1111111111111111,0.7727272727272727,0.6868816446535694,0.6899517538858458,0.0030701092322764634,0.010924089113984126,0.06313350703916659,0.11000886075033936,0.33398092874903346,15,0.2,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6868816446535694,0.6868816446535694,0.0,0.0,0.061599447984359595,0.10884804302765795,,15,0.2,static_initial
44,9,2,0.29545454545454547,0.7777777777777778,0.2222222222222222,0.7045454545454546,0.6868816446535694,0.6907787566869924,0.0038971120334230225,0.010924089113984126,0.0681240303570573,0.11281721993622758,0.2729344678087213,15,0.25,completed_only
44,9,1,0.2727272727272727,0.8888888888888888,0.1111111111111111,0.7272727272727273,0.6868816446535694,0.6917143395164371,0.004832694862867748,0.010924089113984126,0.06313350703916659,0.11000886075033936,0.33398092874903346,15,0.25,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6868816446535694,0.6868816446535694,0.0,0.0,0.061599447984359595,0.10884804302765795,,15,0.25,static_initial
44,9,2,0.29545454545454547,0.7777777777777778,0.2222222222222222,0.7045454545454546,0.6868816446535694,0.6907787566869924,0.0038971120334230225,0.010924089113984126,0.0681240303570573,0.11281721993622758,0.2729344678087213,15,0.3,completed_only
44,9,1,0.2727272727272727,0.8888888888888888,0.1111111111111111,0.7272727272727273,0.6868816446535694,0.6917143395164371,0.004832694862867748,0.010924089113984126,0.06313350703916659,0.11000886075033936,0.33398092874903346,15,0.3,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6868816446535694,0.6868816446535694,0.0,0.0,0.061599447984359595,0.10884804302765795,,15,0.3,static_initial
44,9,1,0.3409090909090909,0.8888888888888888,0.1111111111111111,0.6590909090909091,0.6868816446535694,0.6992046069065047,0.012322962252935277,0.010924089113984126,0.0671104212407314,0.11298585164501238,0.28060076755471397,15,0.35,completed_only
44,9,1,0.29545454545454547,0.8888888888888888,0.1111111111111111,0.7045454545454546,0.6868816446535694,0.6980541390229634,0.011172494369394048,0.010924089113984126,0.06313350703916659,0.11000886075033936,0.33398092874903346,15,0.35,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6868816446535694,0.6868816446535694,0.0,0.0,0.061599447984359595,0.10884804302765795,,15,0.35,static_initial
44,9,1,0.3409090909090909,0.8888888888888888,0.1111111111111111,0.6590909090909091,0.6868816446535694,0.6992046069065047,0.012322962252935277,0.010924089113984126,0.0671104212407314,0.11298585164501238,0.28060076755471397,15,0.4,completed_only
44,9,1,0.29545454545454547,0.8888888888888888,0.1111111111111111,0.7045454545454546,0.6868816446535694,0.6980541390229634,0.011172494369394048,0.010924089113984126,0.06313350703916659,0.11000886075033936,0.33398092874903346,15,0.4,oracle_all_endpoints
44,9,0,0.0,1.0,0.0,1.0,0.6868816446535694,0.6868816446535694,0.0,0.0,0.061599447984359595,0.10884804302765795,,15,0.4,static_initial
44,9,1,0.3409090909090909,0.8888888888888888,0.1111111111111111,0.6590909090909091,0.6868816446535694,0.6992046069065047,0.012322962252935277,0.010924089113984126,0.0671104212407314,0.11298585164501238,0.28060076755471397,15,0.45,completed_only
