seed,stop_quantile,oracle_valuable_run_recall,completed_only_valuable_run_recall,delta_valuable_run_recall,oracle_valuable_false_stop_rate,completed_only_valuable_false_stop_rate,delta_valuable_false_stop_rate,oracle_stop_rate,completed_only_stop_rate,delta_stop_rate,oracle_endpoint_observation_rate,completed_only_endpoint_observation_rate,delta_endpoint_observation_rate,oracle_endpoint_selection_bias,completed_only_endpoint_selection_bias,delta_endpoint_selection_bias,oracle_simple_regret_batch,completed_only_simple_regret_batch,delta_simple_regret_batch,oracle_mae,completed_only_mae,delta_mae,oracle_rmse,completed_only_rmse,delta_rmse,oracle_spearman,completed_only_spearman,delta_spearman
25,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.9767441860465116,0.9767441860465116,0.0,0.0001075774625866055,0.0001075774625866055,0.0,0.0,0.0,0.0,0.06627484779820808,0.06627484779820808,0.0,0.10531556491619418,0.10531556491619418,0.0,0.05749452743615274,0.05749452743615274,0.0
25,0.15,0.9333333333333333,0.9333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13953488372093023,0.13953488372093023,0.0,0.8604651162790697,0.8604651162790697,0.0,-0.0038354807660839763,0.0027862401881578736,0.00662172095424185,0.0,0.0,0.0,0.06627484779820808,0.06528508621424221,-0.0009897615839658674,0.10531556491619418,0.10443417742872065,-0.0008813874874735311,0.05749452743615274,0.10224620446429274,0.044751677028139994
25,0.2,0.8666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.20930232558139536,0.16279069767441862,-0.046511627906976744,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.003111566786699549,0.00262069683204158,-0.0004908699546579687,0.0,0.0,0.0,0.06627484779820808,0.06444264797544995,-0.001832199822758132,0.10531556491619418,0.10326561328730471,-0.0020499516288894626,0.05749452743615274,0.045813581228807715,-0.011680946207345028
25,0.25,0.8666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.20930232558139536,0.18604651162790697,-0.023255813953488386,0.7906976744186046,0.813953488372093,0.023255813953488413,0.003111566786699549,0.0028935719234042256,-0.00021799486329532325,0.0,0.0,0.0,0.06627484779820808,0.06444264797544995,-0.001832199822758132,0.10531556491619418,0.10326561328730471,-0.0020499516288894626,0.05749452743615274,0.045813581228807715,-0.011680946207345028
25,0.3,0.8666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.20930232558139536,0.18604651162790697,-0.023255813953488386,0.7906976744186046,0.813953488372093,0.023255813953488413,0.003111566786699549,0.0028935719234042256,-0.00021799486329532325,0.0,0.0,0.0,0.06627484779820808,0.06444264797544995,-0.001832199822758132,0.10531556491619418,0.10326561328730471,-0.0020499516288894626,0.05749452743615274,0.045813581228807715,-0.011680946207345028
25,0.35,0.8666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.20930232558139536,0.18604651162790697,-0.023255813953488386,0.7906976744186046,0.813953488372093,0.023255813953488413,0.003111566786699549,0.0028935719234042256,-0.00021799486329532325,0.0,0.0,0.0,0.06627484779820808,0.06444264797544995,-0.001832199822758132,0.10531556491619418,0.10326561328730471,-0.0020499516288894626,0.05749452743615274,0.045813581228807715,-0.011680946207345028
25,0.4,0.8666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.20930232558139536,0.18604651162790697,-0.023255813953488386,0.7906976744186046,0.813953488372093,0.023255813953488413,0.003111566786699549,0.0028935719234042256,-0.00021799486329532325,0.0,0.0,0.0,0.06627484779820808,0.06444264797544995,-0.001832199822758132,0.10531556491619418,0.10326561328730471,-0.0020499516288894626,0.05749452743615274,0.045813581228807715,-0.011680946207345028
25,0.45,0.8666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.23255813953488372,0.23255813953488372,0.0,0.7674418604651163,0.7674418604651163,0.0,0.0037868680650285924,0.0037470306940577958,-3.983737097079665e-05,0.0,0.0,0.0,0.06627484779820808,0.06875481389868653,0.002479966100478445,0.10531556491619418,0.10841440002719681,0.003098835111002632,0.05749452743615274,-0.05597752143519884,-0.11347204887135158
25,0.5,0.8,0.8666666666666667,0.06666666666666665,0.2,0.13333333333333333,-0.06666666666666668,0.2558139534883721,0.23255813953488372,-0.023255813953488386,0.7441860465116279,0.7674418604651163,0.023255813953488413,-0.0026145006052312736,0.0037470306940577958,0.006361531299289069,0.0,0.0,0.0,0.06627484779820808,0.06875481389868653,0.002479966100478445,0.10531556491619418,0.10841440002719681,0.003098835111002632,0.05749452743615274,-0.05597752143519884,-0.11347204887135158
25,0.55,0.8,0.8666666666666667,0.06666666666666665,0.2,0.13333333333333333,-0.06666666666666668,0.2558139534883721,0.23255813953488372,-0.023255813953488386,0.7441860465116279,0.7674418604651163,0.023255813953488413,-0.0026145006052312736,0.0037470306940577958,0.006361531299289069,0.0,0.0,0.0,0.06627484779820808,0.06875481389868653,0.002479966100478445,0.10531556491619418,0.10841440002719681,0.003098835111002632,0.05749452743615274,-0.05597752143519884,-0.11347204887135158
25,0.6,0.4,0.0,-0.4,0.6,1.0,0.4,0.46511627906976744,1.0,0.5348837209302326,0.5348837209302325,0.0,-0.5348837209302325,-0.014002843732012216,,,0.11422399162752828,,,0.06627484779820808,0.053364607723187366,-0.012910240075020715,0.10531556491619418,0.09669893655558541,-0.008616628360608766,0.05749452743615274,,
26,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.9767441860465116,0.9767441860465116,0.0,0.0008054417103828815,0.0008054417103828815,0.0,0.0,0.0,0.0,0.04029476999242592,0.04028500004861293,-9.769943812992787e-06,0.06549180586761175,0.06469109824058043,-0.0008007076270313135,0.0879678330829254,0.21422754644900657,0.12625971336608116
26,0.15,1.0,1.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.9767441860465116,0.9767441860465116,0.0,0.0008054417103828815,0.0008054417103828815,0.0,0.0,0.0,0.0,0.04029476999242592,0.04028500004861293,-9.769943812992787e-06,0.06549180586761175,0.06469109824058043,-0.0008007076270313135,0.0879678330829254,0.21422754644900657,0.12625971336608116
26,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.11627906976744186,0.023255813953488372,0.9069767441860465,0.8837209302325582,-0.023255813953488302,0.001106122986642144,0.001077313215199549,-2.8809771442595e-05,0.0,0.0,0.0,0.04029476999242592,0.040637199363749495,0.0003424293713235743,0.06549180586761175,0.0656741244972375,0.00018231862962575507,0.0879678330829254,0.15850131734670087,0.07053348426377547
26,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.16279069767441862,0.18604651162790697,0.023255813953488358,0.8372093023255814,0.813953488372093,-0.023255813953488413,0.0014993752780390057,0.001479331877369816,-2.0043400669189637e-05,0.0,0.0,0.0,0.04029476999242592,0.04102387475374165,0.000729104761315727,0.06549180586761175,0.06607563970708043,0.000583833839468681,0.0879678330829254,0.22202921852332935,0.13406138544040397
26,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.20930232558139536,0.0,0.7906976744186046,0.7906976744186046,0.0,0.0014287545163043092,0.0015509314792683249,0.0001221769629640157,0.0,0.0,0.0,0.04029476999242592,0.040603599464003486,0.00030882947157756524,0.06549180586761175,0.06614915440091554,0.0006573485333037921,0.0879678330829254,0.22091469394128324,0.13294686085835783
26,0.35,1.0,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.23255813953488372,0.0,0.7674418604651163,0.7674418604651163,0.0,0.0014943895395012063,0.0016202688346762528,0.00012587929517504648,0.0,0.0,0.0,0.04029476999242592,0.04301867460712828,0.0027239046147023577,0.06549180586761175,0.06758218138797739,0.002090375520365645,0.0879678330829254,0.1680543851928104,0.08008655210988501
26,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.27906976744186046,0.23255813953488372,-0.046511627906976744,0.7209302325581395,0.7674418604651163,0.04651162790697683,0.0015870380717392107,0.0016202688346762528,3.323076293704208e-05,0.0,0.0,0.0,0.04029476999242592,0.04301867460712828,0.0027239046147023577,0.06549180586761175,0.06758218138797739,0.002090375520365645,0.0879678330829254,0.1680543851928104,0.08008655210988501
26,0.45,1.0,0.875,-0.125,0.0,0.125,0.125,0.27906976744186046,0.2558139534883721,-0.023255813953488358,0.7209302325581395,0.7441860465116279,0.023255813953488413,0.0015870380717392107,0.00046531964384810554,-0.0011217184278911052,0.0,0.0,0.0,0.04029476999242592,0.04301867460712828,0.0027239046147023577,0.06549180586761175,0.06758218138797739,0.002090375520365645,0.0879678330829254,0.1680543851928104,0.08008655210988501
26,0.5,1.0,0.75,-0.25,0.0,0.25,0.25,0.27906976744186046,0.27906976744186046,0.0,0.7209302325581395,0.7209302325581395,0.0,0.0015870380717392107,4.480090219594057e-05,-0.0015422371695432702,0.0,0.0,0.0,0.04029476999242592,0.043191160901680535,0.0028963909092546147,0.06549180586761175,0.0680315418243849,0.002539735956773148,0.0879678330829254,0.1680543851928104,0.08008655210988501
26,0.55,0.75,0.75,0.0,0.25,0.25,0.0,0.32558139534883723,0.27906976744186046,-0.04651162790697677,0.6744186046511628,0.7209302325581395,0.046511627906976716,-9.937459835629436e-05,4.480090219594057e-05,0.00014417550055223494,0.0,0.0,0.0,0.04029476999242592,0.043191160901680535,0.0028963909092546147,0.06549180586761175,0.0680315418243849,0.002539735956773148,0.0879678330829254,0.1680543851928104,0.08008655210988501
26,0.6,0.5,0.0,-0.5,0.5,1.0,0.5,0.7906976744186046,1.0,0.2093023255813954,0.20930232558139536,0.0,-0.20930232558139536,0.026850678704634423,,,0.0,,,0.04029476999242592,0.03056753085146967,-0.009727239140956249,0.06549180586761175,0.061589812265990376,-0.00390199360162137,0.0879678330829254,,
27,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,-0.045454545454545456,0.9090909090909091,0.9545454545454546,0.045454545454545525,0.006625364418372581,0.0055292467442168425,-0.0010961176741557388,0.0,0.0,0.0,0.04033299839337399,0.04008544722637624,-0.0002475511669977476,0.06695439491148476,0.06638013656119153,-0.000574258350293233,0.22616316531063527,0.2567257552174778,0.030562589906842547
27,0.15,1.0,1.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.09090909090909091,-0.04545454545454544,0.8636363636363636,0.9090909090909091,0.045454545454545414,0.007281674834492491,0.006464313805060851,-0.0008173610294316402,0.0,0.0,0.0,0.04033299839337399,0.04014382095157178,-0.00018917744180220464,0.06695439491148476,0.06588432181755655,-0.0010700730939282171,0.22616316531063527,0.2733574901900387,0.04719432487940342
27,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.18181818181818182,-0.04545454545454544,0.7727272727272727,0.8181818181818182,0.045454545454545525,0.007403549151184019,0.006276339182700985,-0.001127209968483034,0.0,0.0,0.0,0.04033299839337399,0.040683160751305694,0.0003501623579317062,0.06695439491148476,0.06675343063941416,-0.00020096427207060008,0.22616316531063527,0.25160829830284376,0.02544513299220849
27,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.18181818181818182,-0.04545454545454544,0.7727272727272727,0.8181818181818182,0.045454545454545525,0.007403549151184019,0.006276339182700985,-0.001127209968483034,0.0,0.0,0.0,0.04033299839337399,0.040683160751305694,0.0003501623579317062,0.06695439491148476,0.06675343063941416,-0.00020096427207060008,0.22616316531063527,0.25160829830284376,0.02544513299220849
27,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.20454545454545456,-0.022727272727272707,0.7727272727272727,0.7954545454545454,0.022727272727272707,0.007403549151184019,0.006256705786469308,-0.0011468433647147114,0.0,0.0,0.0,0.04033299839337399,0.040683160751305694,0.0003501623579317062,0.06695439491148476,0.06675343063941416,-0.00020096427207060008,0.22616316531063527,0.25160829830284376,0.02544513299220849
27,0.35,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.22727272727272727,-0.022727272727272735,0.75,0.7727272727272727,0.022727272727272707,0.007854376718817835,0.006176306197695047,-0.0016780705211227875,0.0,0.0,0.0,0.04033299839337399,0.040683160751305694,0.0003501623579317062,0.06695439491148476,0.06675343063941416,-0.00020096427207060008,0.22616316531063527,0.25160829830284376,0.02544513299220849
27,0.4,0.8333333333333334,1.0,0.16666666666666663,0.16666666666666666,0.0,-0.16666666666666666,0.2727272727272727,0.22727272727272727,-0.04545454545454544,0.7272727272727273,0.7727272727272727,0.045454545454545414,0.0018944854970120995,0.006176306197695047,0.004281820700682948,0.12002803999109979,0.0,-0.12002803999109979,0.04033299839337399,0.040683160751305694,0.0003501623579317062,0.06695439491148476,0.06675343063941416,-0.00020096427207060008,0.22616316531063527,0.25160829830284376,0.02544513299220849
27,0.45,0.8333333333333334,1.0,0.16666666666666663,0.16666666666666666,0.0,-0.16666666666666666,0.2727272727272727,0.22727272727272727,-0.04545454545454544,0.7272727272727273,0.7727272727272727,0.045454545454545414,0.0018944854970120995,0.006176306197695047,0.004281820700682948,0.12002803999109979,0.0,-0.12002803999109979,0.04033299839337399,0.040683160751305694,0.0003501623579317062,0.06695439491148476,0.06675343063941416,-0.00020096427207060008,0.22616316531063527,0.25160829830284376,0.02544513299220849
27,0.5,0.8333333333333334,1.0,0.16666666666666663,0.16666666666666666,0.0,-0.16666666666666666,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,0.7272727272727273,0.0,0.0018944854970120995,0.007809733917175987,0.005915248420163888,0.12002803999109979,0.0,-0.12002803999109979,0.04033299839337399,0.04165564234454822,0.001322643951174235,0.06695439491148476,0.06716859907393832,0.0002142041624535601,0.22616316531063527,0.2544513299220849,0.028288164611449645
27,0.55,0.8333333333333334,1.0,0.16666666666666663,0.16666666666666666,0.0,-0.16666666666666666,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,0.7272727272727273,0.0,0.0018944854970120995,0.007809733917175987,0.005915248420163888,0.12002803999109979,0.0,-0.12002803999109979,0.04033299839337399,0.04165564234454822,0.001322643951174235,0.06695439491148476,0.06716859907393832,0.0002142041624535601,0.22616316531063527,0.2544513299220849,0.028288164611449645
27,0.6,0.8333333333333334,1.0,0.16666666666666663,0.16666666666666666,0.0,-0.16666666666666666,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,0.7272727272727273,0.0,0.0018944854970120995,0.007809733917175987,0.005915248420163888,0.12002803999109979,0.0,-0.12002803999109979,0.04033299839337399,0.04165564234454822,0.001322643951174235,0.06695439491148476,0.06716859907393832,0.0002142041624535601,0.22616316531063527,0.2544513299220849,0.028288164611449645
28,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.075,-0.05,0.875,0.925,0.050000000000000044,0.00019524099987711097,0.006701390347748859,0.006506149347871748,0.0,0.0,0.0,0.06300496919665809,0.06212919838088231,-0.0008757708157757782,0.10193081021820385,0.10447840863591049,0.0025475984177066313,0.1704358048080235,0.15792327631266248,-0.012512528495361025
28,0.15,1.0,0.8571428571428572,-0.1428571428571428,0.0,0.14285714285714285,0.14285714285714285,0.225,0.3,0.07499999999999998,0.775,0.7,-0.07500000000000007,0.008538338817028257,-0.0018131827372763754,-0.010351521554304632,0.0,0.010924089113984126,0.010924089113984126,0.06300496919665809,0.06344464171623469,0.000439672519576606,0.10193081021820385,0.10369041078435415,0.0017596005661502934,0.1704358048080235,0.08000434886427799,-0.09043145594374552
28,0.2,1.0,0.8571428571428572,-0.1428571428571428,0.0,0.14285714285714285,0.14285714285714285,0.225,0.3,0.07499999999999998,0.775,0.7,-0.07500000000000007,0.008538338817028257,0.008593064554547336,5.4725737519079054e-05,0.0,0.0,0.0,0.06300496919665809,0.06307962698577632,7.465778911823484e-05,0.10193081021820385,0.10155387429271544,-0.0003769359254884169,0.1704358048080235,0.09289604488980147,-0.07753975991822204
28,0.25,1.0,0.8571428571428572,-0.1428571428571428,0.0,0.14285714285714285,0.14285714285714285,0.225,0.3,0.07499999999999998,0.775,0.7,-0.07500000000000007,0.008538338817028257,0.008593064554547336,5.4725737519079054e-05,0.0,0.0,0.0,0.06300496919665809,0.06307962698577632,7.465778911823484e-05,0.10193081021820385,0.10155387429271544,-0.0003769359254884169,0.1704358048080235,0.09289604488980147,-0.07753975991822204
28,0.3,1.0,0.8571428571428572,-0.1428571428571428,0.0,0.14285714285714285,0.14285714285714285,0.225,0.3,0.07499999999999998,0.775,0.7,-0.07500000000000007,0.008538338817028257,0.008593064554547336,5.4725737519079054e-05,0.0,0.0,0.0,0.06300496919665809,0.06307962698577632,7.465778911823484e-05,0.10193081021820385,0.10155387429271544,-0.0003769359254884169,0.1704358048080235,0.09289604488980147,-0.07753975991822204
28,0.35,1.0,0.8571428571428572,-0.1428571428571428,0.0,0.14285714285714285,0.14285714285714285,0.225,0.3,0.07499999999999998,0.775,0.7,-0.07500000000000007,0.008538338817028257,0.008593064554547336,5.4725737519079054e-05,0.0,0.0,0.0,0.06300496919665809,0.06307962698577632,7.465778911823484e-05,0.10193081021820385,0.10155387429271544,-0.0003769359254884169,0.1704358048080235,0.09289604488980147,-0.07753975991822204
28,0.4,1.0,0.8571428571428572,-0.1428571428571428,0.0,0.14285714285714285,0.14285714285714285,0.3,0.325,0.025000000000000022,0.7,0.675,-0.02499999999999991,0.010863001619047075,0.010246575198588626,-0.0006164264204584491,0.0,0.0,0.0,0.06300496919665809,0.06270599842266125,-0.00029897077399683447,0.10193081021820385,0.10188895321282296,-4.185700538089643e-05,0.1704358048080235,0.1323294680266968,-0.038106336781326716
28,0.45,1.0,0.8571428571428572,-0.1428571428571428,0.0,0.14285714285714285,0.14285714285714285,0.3,0.35,0.04999999999999999,0.7,0.65,-0.04999999999999993,0.010863001619047075,0.010357931118488595,-0.0005050705005584799,0.0,0.0,0.0,0.06300496919665809,0.06270599842266125,-0.00029897077399683447,0.10193081021820385,0.10188895321282296,-4.185700538089643e-05,0.1704358048080235,0.1323294680266968,-0.038106336781326716
28,0.5,0.7142857142857143,0.8571428571428572,0.1428571428571429,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.35,0.35,0.0,0.65,0.65,0.0,0.008878775776602232,0.010357931118488595,0.0014791553418863623,0.0,0.0,0.0,0.06300496919665809,0.06270599842266125,-0.00029897077399683447,0.10193081021820385,0.10188895321282296,-4.185700538089643e-05,0.1704358048080235,0.1323294680266968,-0.038106336781326716
28,0.55,0.7142857142857143,0.8571428571428572,0.1428571428571429,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.35,0.35,0.0,0.65,0.65,0.0,0.008878775776602232,0.010357931118488595,0.0014791553418863623,0.0,0.0,0.0,0.06300496919665809,0.06270599842266125,-0.00029897077399683447,0.10193081021820385,0.10188895321282296,-4.185700538089643e-05,0.1704358048080235,0.1323294680266968,-0.038106336781326716
28,0.6,0.7142857142857143,0.8571428571428572,0.1428571428571429,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.35,0.35,0.0,0.65,0.65,0.0,0.008878775776602232,0.010357931118488595,0.0014791553418863623,0.0,0.0,0.0,0.06300496919665809,0.06270599842266125,-0.00029897077399683447,0.10193081021820385,0.10188895321282296,-4.185700538089643e-05,0.1704358048080235,0.1323294680266968,-0.038106336781326716
29,0.1,0.9,1.0,0.09999999999999998,0.1,0.0,-0.1,0.11627906976744186,0.09302325581395349,-0.023255813953488372,0.8837209302325582,0.9069767441860465,0.023255813953488302,0.0017164165477759896,0.0043695295008499,0.0026531129530739106,0.0,0.0,0.0,0.0700210987822736,0.06653971046790005,-0.003481388314373543,0.1031359599002078,0.1015097258426468,-0.0016262340575610018,0.03352583262108115,-0.011225844407058847,-0.044751677028139994
29,0.15,0.85,0.95,0.09999999999999998,0.15,0.05,-0.09999999999999999,0.20930232558139536,0.20930232558139536,0.0,0.7906976744186046,0.7906976744186046,0.0,0.0028746627737499253,0.0056004829584709315,0.002725820184721006,0.0,0.0,0.0,0.0700210987822736,0.0654873985445954,-0.004533700237678198,0.1031359599002078,0.10132002861653948,-0.0018159312836683178,0.03352583262108115,0.01683876661058827,-0.01668706601049288
29,0.2,0.8,0.9,0.09999999999999998,0.2,0.1,-0.1,0.27906976744186046,0.20930232558139536,-0.0697674418604651,0.7209302325581395,0.7906976744186046,0.06976744186046513,0.006183753444922169,0.005136407763011941,-0.0010473456819102278,0.0,0.0,0.0,0.0700210987822736,0.06612210841277298,-0.0038989903695006156,0.1031359599002078,0.10242448136523312,-0.0007114785349746772,0.03352583262108115,0.03367753322117654,0.00015170060009538772
29,0.25,0.8,0.85,0.04999999999999993,0.2,0.15,-0.05000000000000002,0.27906976744186046,0.23255813953488372,-0.046511627906976744,0.7209302325581395,0.7674418604651163,0.04651162790697683,0.006183753444922169,0.005204373131817874,-0.0009793803131042944,0.0,0.0,0.0,0.0700210987822736,0.06477244417807644,-0.005248654604197156,0.1031359599002078,0.10075532351053983,-0.00238063638966797,0.03352583262108115,0.045510180028616946,0.011984347407535796
29,0.3,0.8,0.85,0.04999999999999993,0.2,0.15,-0.05000000000000002,0.27906976744186046,0.23255813953488372,-0.046511627906976744,0.7209302325581395,0.7674418604651163,0.04651162790697683,0.006183753444922169,0.005204373131817874,-0.0009793803131042944,0.0,0.0,0.0,0.0700210987822736,0.06477244417807644,-0.005248654604197156,0.1031359599002078,0.10075532351053983,-0.00238063638966797,0.03352583262108115,0.045510180028616946,0.011984347407535796
29,0.35,0.8,0.85,0.04999999999999993,0.2,0.15,-0.05000000000000002,0.27906976744186046,0.23255813953488372,-0.046511627906976744,0.7209302325581395,0.7674418604651163,0.04651162790697683,0.006183753444922169,0.005204373131817874,-0.0009793803131042944,0.0,0.0,0.0,0.0700210987822736,0.06477244417807644,-0.005248654604197156,0.1031359599002078,0.10075532351053983,-0.00238063638966797,0.03352583262108115,0.045510180028616946,0.011984347407535796
29,0.4,0.8,0.85,0.04999999999999993,0.2,0.15,-0.05000000000000002,0.27906976744186046,0.23255813953488372,-0.046511627906976744,0.7209302325581395,0.7674418604651163,0.04651162790697683,0.006183753444922169,0.005204373131817874,-0.0009793803131042944,0.0,0.0,0.0,0.0700210987822736,0.06477244417807644,-0.005248654604197156,0.1031359599002078,0.10075532351053983,-0.00238063638966797,0.03352583262108115,0.045510180028616946,0.011984347407535796
29,0.45,0.65,0.0,-0.65,0.35,1.0,0.65,0.4883720930232558,1.0,0.5116279069767442,0.5116279069767442,0.0,-0.5116279069767442,0.016148463055658313,,,0.0,,,0.0700210987822736,0.05504327742683999,-0.014977821355433608,0.1031359599002078,0.09180446924640476,-0.011331490653803039,0.03352583262108115,,
29,0.5,0.6,0.0,-0.6,0.4,1.0,0.6,0.5116279069767442,1.0,0.4883720930232558,0.4883720930232558,0.0,-0.4883720930232558,0.014825891609216657,,,0.0,,,0.0700210987822736,0.05504327742683999,-0.014977821355433608,0.1031359599002078,0.09180446924640476,-0.011331490653803039,0.03352583262108115,,
29,0.55,0.5,0.0,-0.5,0.5,1.0,0.5,0.5813953488372093,1.0,0.41860465116279066,0.4186046511627907,0.0,-0.4186046511627907,0.015112159065261865,,,0.0,,,0.0700210987822736,0.05504327742683999,-0.014977821355433608,0.1031359599002078,0.09180446924640476,-0.011331490653803039,0.03352583262108115,,
29,0.6,0.5,0.0,-0.5,0.5,1.0,0.5,0.5813953488372093,1.0,0.41860465116279066,0.4186046511627907,0.0,-0.4186046511627907,0.015112159065261865,,,0.0,,,0.0700210987822736,0.05504327742683999,-0.014977821355433608,0.1031359599002078,0.09180446924640476,-0.011331490653803039,0.03352583262108115,,
30,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5681818181818182,0.022727272727272818,0.45454545454545453,0.4318181818181818,-0.022727272727272707,0.016145924247811916,0.01675823062136328,0.0006123063735513634,0.0,0.0,0.0,0.07460502043644555,0.08075506337507256,0.006150042938627004,0.1057073002897211,0.11192251977997622,0.006215219490255122,0.2742981437700387,0.15241942426993865,-0.12187871950010004
30,0.15,1.0,0.75,-0.25,0.0,0.25,0.25,0.5681818181818182,0.6136363636363636,0.045454545454545414,0.4318181818181818,0.38636363636363635,-0.04545454545454547,0.017214403235066733,0.015670611691257164,-0.0015437915438095695,0.0,0.0,0.0,0.07460502043644555,0.07821243288179908,0.0036074124453535222,0.1057073002897211,0.10894192199941255,0.0032346217096914515,0.2742981437700387,0.2100916388585641,-0.06420650491147459
30,0.2,1.0,0.75,-0.25,0.0,0.25,0.25,0.5681818181818182,0.6136363636363636,0.045454545454545414,0.4318181818181818,0.38636363636363635,-0.04545454545454547,0.017214403235066733,0.015670611691257164,-0.0015437915438095695,0.0,0.0,0.0,0.07460502043644555,0.07821243288179908,0.0036074124453535222,0.1057073002897211,0.10894192199941255,0.0032346217096914515,0.2742981437700387,0.2100916388585641,-0.06420650491147459
30,0.25,1.0,0.75,-0.25,0.0,0.25,0.25,0.5681818181818182,0.6136363636363636,0.045454545454545414,0.4318181818181818,0.38636363636363635,-0.04545454545454547,0.017214403235066733,0.015670611691257164,-0.0015437915438095695,0.0,0.0,0.0,0.07460502043644555,0.07821243288179908,0.0036074124453535222,0.1057073002897211,0.10894192199941255,0.0032346217096914515,0.2742981437700387,0.2100916388585641,-0.06420650491147459
30,0.3,1.0,0.75,-0.25,0.0,0.25,0.25,0.5681818181818182,0.6136363636363636,0.045454545454545414,0.4318181818181818,0.38636363636363635,-0.04545454545454547,0.017214403235066733,0.015670611691257164,-0.0015437915438095695,0.0,0.0,0.0,0.07460502043644555,0.07821243288179908,0.0036074124453535222,0.1057073002897211,0.10894192199941255,0.0032346217096914515,0.2742981437700387,0.2100916388585641,-0.06420650491147459
30,0.35,1.0,0.75,-0.25,0.0,0.25,0.25,0.5681818181818182,0.6136363636363636,0.045454545454545414,0.4318181818181818,0.38636363636363635,-0.04545454545454547,0.017214403235066733,0.015670611691257164,-0.0015437915438095695,0.0,0.0,0.0,0.07460502043644555,0.07821243288179908,0.0036074124453535222,0.1057073002897211,0.10894192199941255,0.0032346217096914515,0.2742981437700387,0.2100916388585641,-0.06420650491147459
30,0.4,1.0,0.75,-0.25,0.0,0.25,0.25,0.5681818181818182,0.6136363636363636,0.045454545454545414,0.4318181818181818,0.38636363636363635,-0.04545454545454547,0.017214403235066733,0.015670611691257164,-0.0015437915438095695,0.0,0.0,0.0,0.07460502043644555,0.07821243288179908,0.0036074124453535222,0.1057073002897211,0.10894192199941255,0.0032346217096914515,0.2742981437700387,0.2100916388585641,-0.06420650491147459
30,0.45,1.0,0.5,-0.5,0.0,0.5,0.5,0.5909090909090909,0.6590909090909091,0.06818181818181812,0.4090909090909091,0.3409090909090909,-0.06818181818181823,0.017348637981196013,0.0023123920668339792,-0.015036245914362034,0.0,0.0,0.0,0.07460502043644555,0.07806693244375897,0.0034619120073134113,0.1057073002897211,0.10894989982326798,0.003242599533546886,0.2742981437700387,0.20497784643198644,-0.06932029733805226
30,0.5,1.0,0.5,-0.5,0.0,0.5,0.5,0.5909090909090909,0.6590909090909091,0.06818181818181812,0.4090909090909091,0.3409090909090909,-0.06818181818181823,0.017348637981196013,0.0023123920668339792,-0.015036245914362034,0.0,0.0,0.0,0.07460502043644555,0.07806693244375897,0.0034619120073134113,0.1057073002897211,0.10894989982326798,0.003242599533546886,0.2742981437700387,0.20497784643198644,-0.06932029733805226
30,0.55,1.0,0.5,-0.5,0.0,0.5,0.5,0.5909090909090909,0.6590909090909091,0.06818181818181812,0.4090909090909091,0.3409090909090909,-0.06818181818181823,0.017348637981196013,0.0023123920668339792,-0.015036245914362034,0.0,0.0,0.0,0.07460502043644555,0.07806693244375897,0.0034619120073134113,0.1057073002897211,0.10894989982326798,0.003242599533546886,0.2742981437700387,0.20497784643198644,-0.06932029733805226
